ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4451	"ENSMUSG00000024410"	"Rmc1"	chr18	+	12321876	12322138	12321876	12321981	12322069	12322138	4451	239,147	164,129	312,409	186,235	78	39	0.0145070803604116	0.172442381028073	0.422,0.363	0.456,0.465	-0.068
4454	"ENSMUSG00000090709"	"Gm17173"	chr14	-	45216317	45217429	45216317	45216696	45217363	45217429	4454	31,58	5,6	14,35	0,1	78	39	0.0500209889292403	0.20962249264491	0.756,0.829	1.0,0.946	-0.18
4455	"ENSMUSG00000090709"	"Gm17173"	chr14	-	45216317	45217429	45216317	45216698	45217363	45217429	4455	31,58	4,29	14,35	8,10	78	39	0.698943267659842	0.829400790832747	0.795,0.5	0.467,0.636	0.096
4456	"ENSMUSG00000024683"	"Mrpl16"	chr19	+	11748165	11750387	11748165	11748231	11750238	11750387	4456	11,5	26,13	0,0	15,2	78	39	0.0336566236534026	0.183106541754909	0.175,0.161	0.0,0.0	0.168
4457	"ENSMUSG00000026200"	"Glb1l"	chr1	-	75185330	75185866	75185330	75185481	75185699	75185866	4457	0,0	1,0	0,10	0,5	78	39	NA	NA	0.0,NA	NA,0.5	-0.5
4458	"ENSMUSG00000020897"	"Aurkb"	chr11	+	68938999	68939470	68938999	68939191	68939331	68939470	4458	11,2	0,5	1,0	0,0	78	39	0.999202115572178	0.999202115572178	1.0,0.167	1.0,NA	-0.416
4463	"ENSMUSG00000028760"	"Eif4g3"	chr4	+	137720332	137721455	137720332	137720938	137721292	137721455	4463	30,17	13,13	5,9	9,2	78	39	0.796685817507899	0.910171967525397	0.536,0.395	0.217,0.692	0.011
4475	"ENSMUSG00000058407"	"Txndc9"	chr1	-	38026474	38029538	38026474	38026860	38029283	38029538	4475	6,0	195,163	2,8	92,63	78	39	0.157724179226199	0.319863835020736	0.015,0.0	0.011,0.06	-0.028
4476	"ENSMUSG00000058407"	"Txndc9"	chr1	-	38033072	38034922	38033072	38033191	38034713	38034922	4476	40,33	114,139	25,27	35,62	78	39	0.0313186658410062	0.179119664676738	0.149,0.106	0.263,0.179	-0.093
4477	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902379	155904885	155902379	155902444	155902995	155904885	4477	110,109	199,254	124,100	282,317	78	39	0.0615893019375239	0.215138600385018	0.217,0.177	0.18,0.136	0.039
4478	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902379	155904885	155902379	155902444	155904785	155904885	4478	643,470	106,49	765,937	44,25	78	39	0.00765084329382459	0.172442381028073	0.752,0.827	0.897,0.949	-0.134
4479	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902995	155904885	155902995	155903121	155904785	155904885	4479	860,768	31,27	1036,1268	20,8	78	39	0.0667785826262658	0.222152204253219	0.933,0.934	0.963,0.988	-0.042
4481	"ENSMUSG00000004891"	"Nes"	chr3	+	87882727	87887758	87882727	87883887	87884019	87887758	4481	9,9	1,1	7,35	1,0	78	39	0.235789113153084	0.412460393943894	0.818,0.818	0.778,1.0	-0.071
4486	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25244904	25245733	25244904	25245040	25245569	25245733	4486	154,184	6,51	15,53	26,23	78	39	0.158814111652517	0.320963204650381	0.928,0.643	0.224,0.535	0.406
4487	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25244904	25245965	25244904	25245040	25245825	25245965	4487	109,141	0,14	16,28	0,0	78	39	0.0915233996237887	0.247858585974052	1.0,0.834	1.0,1.0	-0.083
4488	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25245825	25246154	25245825	25245965	25246040	25246154	4488	46,97	46,72	41,48	15,50	78	39	0.51344707719587	0.680451468401554	0.333,0.402	0.577,0.324	-0.083
4498	"ENSMUSG00000039176"	"Polg"	chr7	-	79101607	79101977	79101607	79101776	79101854	79101977	4498	98,85	84,124	31,49	22,49	78	39	0.230334676157078	0.405592480223598	0.368,0.255	0.413,0.333	-0.061
4499	"ENSMUSG00000039176"	"Polg"	chr7	-	79103786	79104459	79103786	79103922	79104341	79104459	4499	65,76	44,55	33,33	9,18	78	39	0.103437244985868	0.260615740299153	0.425,0.409	0.647,0.478	-0.146
4500	"ENSMUSG00000031583"	"Wrn"	chr8	-	33833004	33833720	33833004	33833153	33833574	33833720	4500	1,0	7,2	0,9	9,14	78	39	0.767485576206432	0.886146605049392	0.067,0.0	0.0,0.243	-0.088
4501	"ENSMUSG00000042548"	"Asxl1"	chr2	+	153235268	153235707	153235268	153235421	153235543	153235707	4501	5,16	39,27	0,0	12,43	78	39	0.0217739581194945	0.172442381028073	0.06,0.229	0.0,0.0	0.145
4503	"ENSMUSG00000036718"	"Micall2"	chr5	-	139694640	139695344	139694640	139694755	139695270	139695344	4503	5,2	27,10	0,4	6,1	78	39	0.999202115572178	0.999202115572178	0.085,0.091	0.0,0.667	-0.246
4509	"ENSMUSG00000026520"	"Pycr2"	chr1	+	180733727	180734252	180733727	180733949	180734159	180734252	4509	6,0	17,14	0,12	13,0	78	39	0.999202115572178	0.999202115572178	0.15,0.0	0.0,1.0	-0.425
4514	"ENSMUSG00000052609"	"Plekhg3"	chr12	+	76619168	76620134	76619168	76619432	76620020	76620134	4514	33,6	32,26	18,15	8,5	78	39	0.00813377679147165	0.172442381028073	0.34,0.103	0.529,0.6	-0.343
4515	"ENSMUSG00000052609"	"Plekhg3"	chr12	+	76619168	76620134	76619168	76619519	76620020	76620134	4515	40,20	3,19	0,4	12,0	78	39	0.999202115572178	0.999202115572178	0.87,0.345	0.0,1.0	0.107
4516	"ENSMUSG00000066232"	"Ipo7"	chr7	+	109643824	109645458	109643824	109643941	109645368	109645458	4516	6,11	24,75	10,10	35,25	78	39	0.0699998716118373	0.226646916088907	0.111,0.068	0.125,0.167	-0.057
4517	"ENSMUSG00000066232"	"Ipo7"	chr7	+	109648151	109648900	109648151	109648277	109648802	109648900	4517	55,65	128,171	26,83	50,77	78	39	0.10237337816472	0.260615740299153	0.177,0.16	0.206,0.35	-0.109
4525	"ENSMUSG00000029670"	"Ing3"	chr6	+	21969276	21970106	21969276	21969434	21969912	21970106	4525	7,37	48,41	16,16	36,61	78	39	0.630761252080807	0.771114609968258	0.068,0.311	0.182,0.116	0.041
4528	"ENSMUSG00000026999"	"Nup35"	chr2	+	80486292	80487697	80486292	80486421	80487532	80487697	4528	3,0	8,9	0,0	0,5	78	39	0.999202115572178	0.999202115572178	0.158,0.0	NA,0.0	0.079
4529	"ENSMUSG00000028608"	"Czib"	chr4	+	107752069	107754315	107752069	107752135	107754067	107754315	4529	11,5	16,36	0,10	10,0	78	39	0.999202115572178	0.999202115572178	0.256,0.065	0.0,1.0	-0.34
4538	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57373731	57374116	57373731	57373942	57374048	57374116	4538	226,245	41,65	371,352	58,64	78	39	0.125602746193994	0.28127715179976	0.734,0.653	0.762,0.733	-0.054
4539	"ENSMUSG00000002668"	"Dennd1c"	chr17	-	57377112	57377448	57377112	57377184	57377407	57377448	4539	417,322	46,56	517,642	70,85	78	39	0.841562177545854	0.945952491957503	0.819,0.742	0.787,0.791	-0.009
4541	"ENSMUSG00000028180"	"Zranb2"	chr3	+	157247336	157248881	157247336	157247506	157248794	157248881	4541	64,45	129,95	6,40	30,33	78	39	0.999202115572178	0.999202115572178	0.199,0.191	0.091,0.377	-0.039
4542	"ENSMUSG00000097497"	"Gm26652"	chrX	-	19011599	19012468	19011599	19012191	19012313	19012468	4542	156,181	50,59	20,46	0,6	78	39	0.0884945404771802	0.246128215089075	0.609,0.605	1.0,0.793	-0.29
4545	"ENSMUSG00000042699"	"Dhx9"	chr1	-	153340363	153340814	153340363	153340458	153340600	153340814	4545	43,19	195,77	23,12	52,19	78	39	0.0220133239748513	0.172442381028073	0.099,0.11	0.181,0.24	-0.106
4552	"ENSMUSG00000024835"	"Coro1b"	chr19	+	4199340	4199984	4199340	4199543	4199861	4199984	4552	64,104	205,198	42,57	96,167	78	39	0.607948649115883	0.752454403406842	0.135,0.208	0.179,0.146	0.009
4553	"ENSMUSG00000024835"	"Coro1b"	chr19	+	4200088	4200620	4200088	4200218	4200438	4200620	4553	106,126	182,259	54,51	113,151	78	39	0.108618897360301	0.265220178155752	0.226,0.196	0.193,0.144	0.043
4554	"ENSMUSG00000027333"	"Smox"	chr2	+	131362014	131363091	131362014	131362188	131362331	131363091	4554	779,523	930,773	1952,1659	3202,3127	78	39	0.0034350409636289	0.172442381028073	0.295,0.253	0.234,0.21	0.052
4555	"ENSMUSG00000027333"	"Smox"	chr2	+	131362014	131363091	131362014	131362188	131362841	131363091	4555	1383,1141	1,0	3731,3636	10,13	78	39	0.00389194934401327	0.172442381028073	0.999,1.0	0.995,0.993	0.006
4556	"ENSMUSG00000027333"	"Smox"	chr2	+	131362331	131363091	131362331	131362566	131362841	131363091	4556	1656,1357	8,23	4647,4666	13,20	78	39	0.0286159148869491	0.173449441352642	0.99,0.967	0.994,0.992	-0.015
4557	"ENSMUSG00000027333"	"Smox"	chr2	+	131362014	131363091	131362014	131362188	131362974	131363091	4557	1314,1076	11,2	3635,3581	2,12	78	39	0.176375473669696	0.345448383868155	0.984,0.996	0.999,0.993	-0.006
4558	"ENSMUSG00000027333"	"Smox"	chr2	+	131362331	131363091	131362331	131362566	131362974	131363091	4558	1587,1292	29,12	4551,4611	87,180	78	39	0.0900712106137886	0.246218167309583	0.965,0.982	0.963,0.928	0.028
4568	"ENSMUSG00000097113"	"Gm19705"	chr1	+	136603985	136604999	136603985	136604424	136604860	136604999	4568	8,8	5,0	21,43	7,20	78	39	0.293254297333093	0.476133067979443	0.444,1.0	0.6,0.518	0.163
4571	"ENSMUSG00000097113"	"Gm19705"	chr1	+	136609206	136610465	136609206	136609300	136610239	136610465	4571	30,0	3,2	29,7	0,8	78	39	0.188872399647178	0.358844702120676	0.833,0.0	1.0,0.304	-0.236
4575	"ENSMUSG00000026201"	"Stk16"	chr1	+	75189243	75189650	75189243	75189377	75189529	75189650	4575	30,101	41,30	8,17	16,32	78	39	0.0225553860141415	0.172442381028073	0.268,0.627	0.2,0.21	0.242
4580	"ENSMUSG00000026509"	"Capn2"	chr1	-	182317529	182318600	182317529	182317613	182318431	182318600	4580	0,2	58,41	2,0	3,13	78	39	0.640755008525203	0.781445066361069	0.0,0.024	0.25,0.0	-0.113
4581	"ENSMUSG00000026509"	"Capn2"	chr1	-	182318431	182319760	182318431	182318600	182319626	182319760	4581	1,6	80,31	0,0	18,31	78	39	0.0438623206126576	0.198733339009622	0.006,0.088	0.0,0.0	0.047
4582	"ENSMUSG00000002109"	"Ddb2"	chr2	-	91064452	91065296	91064452	91064644	91065159	91065296	4582	56,31	1,0	30,24	0,0	78	39	0.349530107676806	0.53337262467248	0.966,1.0	1.0,1.0	-0.017
4583	"ENSMUSG00000026457"	"Adipor1"	chr1	+	134351695	134352660	134351695	134351812	134352488	134352660	4583	71,76	915,1029	150,163	972,1224	78	39	0.00368552590732851	0.172442381028073	0.037,0.036	0.072,0.062	-0.031
4585	"ENSMUSG00000032185"	"Carm1"	chr9	+	21498803	21500763	21498803	21498881	21499146	21500763	4585	15,15	28,9	11,13	15,6	78	39	0.432998761946166	0.607591525687154	0.211,0.455	0.268,0.52	-0.061
4586	"ENSMUSG00000032185"	"Carm1"	chr9	+	21499146	21500763	21499146	21499215	21499344	21500763	4586	25,9	23,2	22,4	22,15	78	39	0.142872566998774	0.299817544732015	0.352,0.692	0.333,0.118	0.296
4588	"ENSMUSG00000024926"	"Kat5"	chr19	-	5653041	5653743	5653041	5653580	5653661	5653743	4588	75,57	118,94	37,36	32,43	78	39	0.0509509446666998	0.210631638922691	0.241,0.233	0.366,0.295	-0.094
4589	"ENSMUSG00000025369"	"Smarcc2"	chr10	+	128310240	128310682	128310240	128310278	128310551	128310682	4589	26,38	28,82	6,0	34,31	78	39	0.0788814331217234	0.235987804519852	0.317,0.188	0.081,0.0	0.212
4590	"ENSMUSG00000027134"	"Lpcat4"	chr2	+	112072820	112073106	112072820	112072933	112073045	112073106	4590	3,4	6,29	3,1	35,33	78	39	0.0542834102288086	0.212006436600622	0.2,0.065	0.041,0.015	0.105
4591	"ENSMUSG00000020260"	"Pofut2"	chr10	+	77101669	77102927	77101669	77101795	77102746	77102927	4591	17,37	61,108	10,30	31,50	78	39	0.199137662362144	0.371498110927673	0.122,0.146	0.139,0.231	-0.051
4592	"ENSMUSG00000020260"	"Pofut2"	chr10	+	77101669	77102927	77101669	77101866	77102746	77102927	4592	19,30	4,11	4,3	11,14	78	39	0.00695976973106638	0.172442381028073	0.704,0.577	0.154,0.097	0.515
4593	"ENSMUSG00000001248"	"Gramd1a"	chr7	-	30833838	30835164	30833838	30833942	30834950	30835164	4593	185,193	56,60	218,213	13,27	78	39	0.0254658770958436	0.172442381028073	0.623,0.617	0.893,0.798	-0.226
4594	"ENSMUSG00000001248"	"Gramd1a"	chr7	-	30833838	30835164	30833838	30833942	30835021	30835164	4594	289,287	83,102	315,269	87,71	78	39	0.129889360692696	0.284641620658087	0.635,0.585	0.644,0.655	-0.039
4595	"ENSMUSG00000001248"	"Gramd1a"	chr7	-	30833838	30835164	30833838	30833942	30835132	30835164	4595	343,320	4,2	309,277	0,0	78	39	0.0277194217600122	0.172442381028073	0.977,0.988	1.0,1.0	-0.018
4598	"ENSMUSG00000049339"	"Retreg2"	chr1	+	75123073	75124553	75123073	75123363	75123474	75124553	4598	441,392	12,15	188,275	16,2	78	39	0.834613413937612	0.939655521702249	0.948,0.929	0.855,0.986	0.018
4599	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4255571	4255970	4255571	4255727	4255823	4255970	4599	1,4	0,3	5,3	0,0	78	39	0.0337925337686682	0.183106541754909	1.0,0.4	1.0,1.0	-0.3
4600	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4256055	4256327	4256055	4256151	4256231	4256327	4600	0,0	0,1	0,3	0,0	78	39	0.0626988370147947	0.216674941448747	NA,0.0	NA,1.0	-1.0
4602	"ENSMUSG00000085156"	"Snhg15"	chr11	-	6475590	6476437	6475590	6475817	6476354	6476437	4602	9,0	27,20	0,0	0,19	78	39	0.986964387269463	0.999202115572178	0.143,0.0	NA,0.0	0.071
4603	"ENSMUSG00000085156"	"Snhg15"	chr11	-	6477996	6478374	6477996	6478221	6478305	6478374	4603	35,15	0,3	9,8	0,0	78	39	0.141888559334866	0.299142456094184	1.0,0.714	1.0,1.0	-0.143
4604	"ENSMUSG00000085156"	"Snhg15"	chr11	-	6478305	6478750	6478305	6478374	6478547	6478750	4604	7,5	14,27	7,8	10,5	78	39	0.039202163314855	0.190503925559849	0.2,0.085	0.259,0.444	-0.209
4611	"ENSMUSG00000021262"	"Evl"	chr12	+	108649453	108649669	108649453	108649520	108649606	108649669	4611	30,0	25,5	2,0	9,8	78	39	0.0813156506088991	0.239012963505036	0.375,0.0	0.1,0.0	0.138
4614	"ENSMUSG00000070493"	"Chchd2"	chr5	-	129911269	129913024	129911269	129911420	129912774	129913024	4614	11,18	253,311	1,13	110,209	78	39	0.423823839248691	0.600813577238	0.021,0.028	0.005,0.03	0.007
4616	"ENSMUSG00000097354"	"2310001H17Rik"	chr6	-	129209578	129210116	129209578	129209910	129210026	129210116	4616	68,60	25,41	91,136	49,110	78	39	0.139450340738388	0.296608732853744	0.576,0.423	0.481,0.382	0.068
4617	"ENSMUSG00000097354"	"2310001H17Rik"	chr6	-	129209585	129210116	129209585	129209813	129210026	129210116	4617	84,144	0,1	115,169	5,0	78	39	0.999202115572178	0.999202115572178	1.0,0.986	0.92,1.0	0.033
4619	"ENSMUSG00000097354"	"2310001H17Rik"	chr6	-	129214701	129215021	129214701	129214807	129214958	129215021	4619	31,33	0,9	13,20	0,0	78	39	0.0569945098720205	0.212546620957438	1.0,0.647	1.0,1.0	-0.176
4625	"ENSMUSG00000097354"	"2310001H17Rik"	chr6	-	129214701	129215454	129214701	129214807	129215398	129215454	4625	24,26	0,0	7,16	0,14	78	39	0.169937017763404	0.336912831079216	1.0,1.0	1.0,0.364	0.318
4626	"ENSMUSG00000097354"	"2310001H17Rik"	chr6	-	129214701	129215454	129214701	129214820	129215398	129215454	4626	33,47	0,7	11,16	0,0	78	39	0.0815841871095619	0.239012963505036	1.0,0.77	1.0,1.0	-0.115
4629	"ENSMUSG00000004567"	"Mcoln1"	chr8	+	3558683	3559235	3558683	3558780	3559135	3559235	4629	49,67	220,289	7,16	69,115	78	39	0.0323347650441035	0.181217528590548	0.1,0.104	0.048,0.065	0.046
4631	"ENSMUSG00000086370"	"Ftx"	chrX	-	102613173	102616167	102613173	102614481	102616105	102616167	4631	2,6	0,0	0,0	5,4	78	39	0.00691589336911047	0.172442381028073	1.0,1.0	0.0,0.0	1.0
4636	"ENSMUSG00000025571"	"Tnrc6c"	chr11	+	117640402	117643970	117640402	117640643	117643802	117643970	4636	7,1	52,55	0,0	33,46	78	39	0.0301778885289972	0.176575444202162	0.063,0.009	0.0,0.0	0.036
4638	"ENSMUSG00000030232"	"Aebp2"	chr6	+	140596481	140598552	140596481	140596508	140597041	140598552	4638	44,76	17,45	52,44	2,19	78	39	0.201417785663054	0.373392951234369	0.564,0.458	0.929,0.537	-0.222
4639	"ENSMUSG00000030232"	"Aebp2"	chr6	+	140596481	140601207	140596481	140596508	140599483	140601207	4639	50,59	0,8	30,26	4,4	78	39	0.214113750596755	0.38729194939439	1.0,0.787	0.789,0.765	0.116
4641	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24921118	24921597	24921118	24921349	24921449	24921597	4641	12,5	21,45	3,0	0,1	78	39	0.406512398650622	0.586088242238153	0.222,0.053	1.0,0.0	-0.362
4642	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24923784	24924291	24923784	24923860	24924120	24924291	4642	10,7	0,26	5,0	5,9	78	39	0.055642446590241	0.212006436600622	1.0,0.119	0.333,0.0	0.393
4643	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24924120	24924455	24924120	24924291	24924370	24924455	4643	0,0	12,30	0,7	0,8	78	39	0.00860164599090452	0.172442381028073	0.0,0.0	NA,0.304	-0.304
4644	"ENSMUSG00000010608"	"Rbm25"	chr12	+	83707368	83711033	83707368	83707452	83710752	83711033	4644	416,357	140,114	139,284	28,48	78	39	0.0126910338131833	0.172442381028073	0.598,0.61	0.713,0.747	-0.126
4655	"ENSMUSG00000015093"	"Clic3"	chr2	+	25347672	25347986	25347672	25347782	25347860	25347986	4655	0,2	0,2	0,8	4,0	78	39	0.101248970944002	0.25960750344059	NA,0.333	0.0,1.0	-0.167
4661	"ENSMUSG00000128342"	NA	chr4	+	9135709	9136167	9135709	9135871	9135971	9136167	4661	28,30	0,1	30,10	0,0	78	39	0.323347942162496	0.509262523595908	1.0,0.938	1.0,1.0	-0.031
4662	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	120242316	120245018	120242316	120242448	120244877	120245018	4662	33,15	40,65	12,3	8,6	78	39	0.12054195006287	0.276404794489789	0.292,0.103	0.429,0.2	-0.117
4663	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	120265582	120268433	120265582	120265699	120268323	120268433	4663	1,3	8,28	0,0	0,9	78	39	0.199554621209057	0.371800365683897	0.059,0.051	NA,0.0	0.055
4666	"ENSMUSG00000003545"	"Fosb"	chr7	-	19036626	19039227	19036626	19038931	19039071	19039227	4666	524,396	226,136	420,677	134,150	78	39	0.0270384216936873	0.172442381028073	0.537,0.593	0.61,0.693	-0.087
4667	"ENSMUSG00000015488"	"Cacfd1"	chr2	+	26908899	26911101	26908899	26908991	26910032	26911101	4667	129,142	3,0	64,53	0,0	78	39	0.128167675946471	0.28321052370974	0.956,1.0	1.0,1.0	-0.022
4670	"ENSMUSG00000003345"	"Csnk1g2"	chr10	+	80473843	80474143	80473843	80473913	80473994	80474143	4670	32,70	36,61	28,21	89,43	78	39	0.0141042757242436	0.172442381028073	0.308,0.365	0.136,0.196	0.171
4679	"ENSMUSG00000027406"	"Idh3b"	chr2	-	130125857	130126168	130125857	130125956	130126090	130126168	4679	41,16	32,46	11,4	8,19	78	39	0.625122153408685	0.767144317462681	0.39,0.148	0.407,0.095	0.018
4685	"ENSMUSG00000038900"	"Rpl12"	chr2	+	32852996	32853865	32852996	32853078	32853752	32853865	4685	84,86	7,24	26,25	0,6	78	39	0.333045759072403	0.517556076598594	0.857,0.642	1.0,0.676	-0.089
4690	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181002793	181003265	181002793	181002864	181003183	181003265	4690	28,84	19,39	71,23	10,26	78	39	0.723756108561716	0.84802825314683	0.424,0.519	0.78,0.307	-0.072
4691	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181005806	181006191	181005806	181005889	181006103	181006191	4691	47,57	44,82	27,11	31,28	78	39	0.226793176790821	0.402915185501707	0.348,0.258	0.303,0.164	0.07
4692	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181005806	181006191	181005806	181005988	181006103	181006191	4692	47,42	0,9	22,17	0,0	78	39	0.0667362117437049	0.222152204253219	1.0,0.7	1.0,1.0	-0.15
4693	"ENSMUSG00000041763"	"Tpp2"	chr1	+	43990266	43992541	43990266	43990371	43992416	43992541	4693	0,2	94,128	6,0	15,41	78	39	0.999202115572178	0.999202115572178	0.0,0.008	0.167,0.0	-0.08
4694	"ENSMUSG00000041763"	"Tpp2"	chr1	+	44040478	44042160	44040478	44040598	44041263	44042160	4694	0,0	154,142	2,11	44,42	78	39	0.0023251226431098	0.172442381028073	0.0,0.0	0.022,0.116	-0.069
4695	"ENSMUSG00000040446"	"Rprd1a"	chr18	-	24640161	24641148	24640161	24640288	24641050	24641148	4695	20,27	10,34	11,11	10,7	78	39	0.780261105515668	0.895014406158119	0.5,0.284	0.355,0.44	-0.005
4701	"ENSMUSG00000090841"	"Myl6"	chr10	-	128326729	128328005	128326729	128326902	128327927	128328005	4701	79,48	258,340	316,194	381,379	78	39	0.00204604782975271	0.172442381028073	0.133,0.066	0.293,0.204	-0.149
4702	"ENSMUSG00000021820"	"Camk2g"	chr14	-	20814928	20815547	20814928	20815023	20815463	20815547	4702	6,0	4,0	0,0	2,6	78	39	0.12893286406265	0.28345993201958	0.429,NA	0.0,0.0	0.429
4703	"ENSMUSG00000041263"	"Rusc1"	chr3	-	88996483	88996868	88996483	88996658	88996791	88996868	4703	9,12	9,37	19,35	5,25	78	39	0.0116685075642022	0.172442381028073	0.333,0.14	0.655,0.412	-0.297
4704	"ENSMUSG00000041263"	"Rusc1"	chr3	-	88996975	88997282	88996975	88997074	88997227	88997282	4704	13,11	3,0	13,10	4,4	78	39	0.0900141546434962	0.246218167309583	0.684,1.0	0.619,0.556	0.255
4717	"ENSMUSG00000086593"	"Gm16548"	chr1	-	163976145	163977213	163976145	163976487	163976888	163977213	4717	33,20	0,0	72,92	7,0	78	39	0.279951154791038	0.463730556633931	1.0,1.0	0.837,1.0	0.082
4724	"ENSMUSG00000074797"	"Itpa"	chr2	+	130513320	130513540	130513320	130513378	130513475	130513540	4724	1,5	26,4	0,0	5,7	78	39	0.0445328917410074	0.200793700887159	0.019,0.385	0.0,0.0	0.202
4727	"ENSMUSG00000027953"	"Slc50a1"	chr3	-	89177133	89177446	89177133	89177257	89177368	89177446	4727	7,9	31,31	12,21	0,12	78	39	0.0855379198086716	0.24263728527043	0.101,0.127	1.0,0.467	-0.62
4733	"ENSMUSG00000029504"	"Ddx51"	chr5	+	110803172	110803539	110803172	110803279	110803430	110803539	4733	7,8	2,6	6,0	0,0	78	39	0.141023217743764	0.29840470107873	0.636,0.4	1.0,NA	-0.482
4734	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180225193	180226664	180225193	180225315	180226198	180226664	4734	30,3	13,16	1,2	0,24	78	39	0.446880606630281	0.620597467489544	0.536,0.086	1.0,0.04	-0.209
4735	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180226198	180226664	180226198	180226280	180226486	180226664	4735	57,34	0,16	12,26	0,0	78	39	0.0574210636516439	0.212831591834978	1.0,0.515	1.0,1.0	-0.242
4736	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180226198	180226664	180226198	180226280	180226589	180226664	4736	45,33	1,14	4,24	0,1	78	39	0.0775176425968294	0.234909598792346	0.957,0.541	1.0,0.923	-0.213
4737	"ENSMUSG00000025737"	"Wdr24"	chr17	+	26046208	26046506	26046208	26046330	26046401	26046506	4737	7,15	21,14	17,11	3,6	78	39	0.0299745049663724	0.176575444202162	0.143,0.349	0.739,0.478	-0.363
4743	"ENSMUSG00000012848"	"Rps5"	chr7	+	12659663	12660421	12659663	12659792	12660322	12660421	4743	24,21	635,633	6,3	281,267	78	39	0.0518222303283962	0.210631638922691	0.019,0.016	0.011,0.006	0.009
4745	"ENSMUSG00000135598"	NA	chr16	+	32020811	32021505	32020811	32020966	32021352	32021505	4745	18,1	0,0	2,14	8,8	78	39	0.00387642065012561	0.172442381028073	1.0,1.0	0.111,0.467	0.711
4747	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34418206	34418656	34418206	34418354	34418544	34418656	4747	9,5	225,162	3,0	110,144	78	39	0.170225260800877	0.336949434677481	0.02,0.015	0.013,0.0	0.011
4748	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34419114	34419889	34419114	34419244	34419684	34419889	4748	20,52	176,171	45,35	151,233	78	39	0.79298889697173	0.907434199035711	0.054,0.132	0.13,0.07	-0.007
4759	"ENSMUSG00000014601"	"Strip1"	chr3	-	107523076	107523924	107523076	107523143	107523823	107523924	4759	86,68	88,149	11,17	18,36	78	39	0.47785047992159	0.647417810418038	0.328,0.186	0.234,0.191	0.044
4760	"ENSMUSG00000024137"	"E4f1"	chr17	-	24662752	24663450	24662752	24663311	24663387	24663450	4760	25,28	51,81	31,19	20,57	78	39	0.358462014626173	0.542517514169724	0.197,0.147	0.437,0.143	-0.118
4761	"ENSMUSG00000024137"	"E4f1"	chr17	-	24665755	24666184	24665755	24665815	24666063	24666184	4761	48,65	9,21	33,23	0,11	78	39	0.363142834892964	0.546517268415182	0.727,0.607	1.0,0.511	-0.089
4762	"ENSMUSG00000024137"	"E4f1"	chr17	-	24665755	24666184	24665755	24665908	24666063	24666184	4762	53,20	29,28	26,11	27,22	78	39	0.0738690481563237	0.231726301968162	0.477,0.263	0.325,0.2	0.107
4774	"ENSMUSG00000101503"	"Gm28364"	chr1	+	74320969	74321873	74320969	74321090	74321165	74321873	4774	66,50	0,1	32,19	9,0	78	39	0.500911011343916	0.669560647826086	1.0,0.962	0.64,1.0	0.161
4776	"ENSMUSG00000101503"	"Gm28364"	chr1	+	74320969	74321873	74320969	74321090	74321575	74321873	4776	85,41	0,8	32,20	0,0	78	39	0.0714444247896248	0.229196999526256	1.0,0.719	1.0,1.0	-0.141
4790	"ENSMUSG00000023393"	"Slc17a9"	chr2	+	180373672	180374365	180373672	180373800	180374225	180374365	4790	7,14	0,6	0,8	0,0	78	39	0.115844267792299	0.272202349530519	1.0,0.538	NA,1.0	-0.231
4791	"ENSMUSG00000023393"	"Slc17a9"	chr2	+	180373672	180374365	180373672	180373870	180374225	180374365	4791	7,14	0,0	0,3	0,5	78	39	0.0117712982773054	0.172442381028073	1.0,1.0	NA,0.231	0.769
4793	"ENSMUSG00000029772"	"Ahcyl2"	chr6	+	29906506	29906758	29906506	29906575	29906679	29906758	4793	1,15	82,77	0,0	18,55	78	39	0.0366802328252053	0.186135508754814	0.006,0.089	0.0,0.0	0.048
